psid,study1,scholarshipCondition,gpa1,gpa2,gpa1value,gpa2value,name1,name2,club1,club2,scholarship,Q40,Q102,Q43,Q44,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q13,Q14,Q103_4,Q42,Q46,Q48,Q50,Q52_1,Q52_2,Q54,Q56,Q58,Q60_1,Q60_2,Q62,Q64,Q66,Q68_1,Q68_2,Q70,Q72,Q74,Q76_1,Q76_2,Q78,Q126,Q72,Q80,Q82,Q84,Q86,Q88,Q90,Q92,Q94,Q96,Q98_1,Q98_2,Q100,Q102,Q104,Q106_1,Q106_2,Q108,Q110,Q112,Q114_1,Q114_2,Q116,Q118,Q120,Q122_1,Q122_2,Q124
EQMtgbNuEMuvJSwTBHPJng**,2,,,,,,,,,,,,1,2,2,38,1,9,6,3,3,1,,,79,35,54,100,12,66,,,,1,1,1,1,5,5,1,1,1,6,4,1,1,1,5,5,1,1,1,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvM3Q0cKyiJg**,1,1,2,2,3.5,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,7,1,1,36,1,2,3,2,3,3,,,19,26,25,23,27,38,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuVMyGIv60WTA**,2,,,,,,,,,,,,1,1,1,48,1,2,4,3,3,3,,,1,60,2,50,71,82,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuVnnLmPVo79A**,1,2,2,2,3.5,3.5,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,1,2,20,1,9,3,2,2,,2,,1,48,1,2,0,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvnSGySBf2EA**,3,,,,,,,,,,,,1,2,4,16,1,3,3,3,2,,2,,25,65,51,50,71,57,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1
EQMtgbNuEMuvOsGwC5Vm_Q**,3,,,,,,,,,,,,1,2,2,16,1,4,5,4,1,,,1,60,11,83,100,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,1,1,1,3,7,1,1,1,6,4,1,1,1,5,5,1,1,1,2,8,1
EQMtgbNuEMuvP9AQuQ0GWg**,2,,,,,,,,,,,,1,1,1,38,1,1,5,3,3,3,,,0,0,0,0,0,0,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvPKo8L3B2lQ**,1,1,2,1,3.5,4,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,1,1,40,1,4,3,2,1,,,1,93,55,80,90,29,75,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuVpWCZ4srLXw**,2,,,,,,,,,,,,2,1,1,69,1,9,5,5,1,,,1,30,0,30,30,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvQxHBIWzFAw**,2,,,,,,,,,,,,7,1,5,64,1,1,4,5,1,,,1,100,0,100,76,2,1,,,,1,1,1,1,10,0,1,1,1,10,0,1,1,1,10,0,1,1,1,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvrWxtAK0gOw**,3,,,,,,,,,,,,1,2,4,9,2,1,6,3,3,3,,,60,53,59,58,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,1
EQMtgbNuEMuvrWxtAK0gOw**,3,,,,,,,,,,,,1,2,4,9,2,1,6,3,3,3,,,18,54,55,58,55,77,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,1
EQMtgbNuEMuVsPvp4oZFFw**,2,,,,,,,,,,,,1,2,4,33,1,8,5,1,2,,1,,3,100,11,11,25,23,,,,1,1,,,,,,,,,,,1,1,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuVsZJxoZQmXQ**,3,,,,,,,,,,,,2,2,1,49,1,9,8,3,3,3,,,1,100,1,34,55,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,7,3,1,1,1,8,2,1,1,1,5,5,1,1,1,6,4,1
EQMtgbNuEMuvT53WcNvwVQ**,3,,,,,,,,,,,,1,1,7,52,1,2,3,3,1,,,2,80,50,81,70,51,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuVTIxBJpsI_g**,3,,,,,,,,,,,,1,1,2,5,1,5,4,3,2,,1,,13,85,20,49,28,77,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,1,1,1,7,3,1,1,1,8,2,1,1,1,5,5,1,1,1,6,4,1
EQMtgbNuEMuvUbILbdnbFQ**,1,1,2,2,3.5,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,1,2,24,1,9,4,5,1,,,1,92,7,72,61,2,27,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuVUE5whgHPFA**,3,,,,,,,,,,,,1,2,4,9,1,4,4,6,1,,,2,96,60,95,60,74,98,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,1,1,1,10,0,1,1,1,10,0,1,1,1,10,0,1,1,1,15,-5,1
EQMtgbNuEMuVvx0PslX-Dg**,2,,,,,,,,,,,,1,1,1,22,1,9,6,4,1,,,2,73,26,57,60,55,83,,,,1,1,1,1,10,0,1,1,1,5,5,1,1,1,7,3,1,1,1,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvw_1JazjX8Q**,2,,,,,,,,,,,,1,1,2,15,1,2,3,3,1,,,2,75,46,67,71,54,43,,,,1,1,1,1,9,1,1,1,1,8,2,1,1,1,7,3,1,1,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuvxzW62MPmWA**,3,,,,,,,,,,,,1,2,4,4,1,4,2,6,1,,,2,45,32,36,50,14,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,6,4,1,1,1,5,5,1,1,1,7,3,1,1,1,6,4,1
EQMtgbNuEMuVZ-_Qpm-69A**,3,,,,,,,,,,,,1,2,2,55,1,4,2,3,1,,,1,99,38,100,100,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuw-cMODmQRmA**,2,,,,,,,,,,,,1,1,1,44,1,9,5,3,3,3,,,29,30,30,50,30,30,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuW-DGjGc79SQ**,3,,,,,,,,,,,,7,2,2,40,1,1,3,6,3,3,,,100,8,21,100,36,66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuw1nph7etPIw**,,,,,,,,,,,,,1,2,4,4,1,1,3,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuw2Ftu41uMNw**,2,,,,,,,,,,,,7,1,3,34,1,6,2,3,3,3,,,11,8,12,12,11,43,,,,1,1,1,1,10,0,1,1,1,5,5,1,1,1,1,9,1,1,1,2,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuw3HxvkEMApA**,1,1,1,2,4,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,2,2,14,1,1,4,5,3,1,,,97,30,79,100,0,78,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuW3KpU3gi4rw**,3,,,,,,,,,,,,1,2,1,45,1,4,3,3,2,,1,,1,90,30,75,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,1,1,1,6,4,1,1,1,8,2,1,1,1,7,3,1,1,1,5,5,1
EQMtgbNuEMuwaeuZCzvVnw**,2,,,,,,,,,,,,2,2,1,43,1,1,3,4,1,,,2,41,14,42,43,7,21,,,,1,1,1,1,8,2,1,1,1,5,5,1,1,1,5,5,1,1,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwBRmKwAVlWw**,2,,,,,,,,,,,,1,1,4,41,1,7,5,1,2,,1,,0,91,7,50,51,51,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWc34ENt1cqg**,2,,,,,,,,,,,,6,1,1,18,1,1,5,6,1,,,2,1,50,70,100,100,100,,,,1,1,1,1,10,0,1,1,1,9,1,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwcEWBt4OlIg**,3,,,,,,,,,,,,6,1,1,2,1,7,5,6,4,3,,,59,42,65,95,50,90,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,2,8,1,1,1,3,7,1,1,1,0,10,1,1,1,5,5,1
EQMtgbNuEMuWE7B2lPvz6g**,1,2,2,1,3.5,4,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,6,1,1,41,1,1,2,3,3,1,,,80,4,49,50,3,80,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWFAnHpEHxiA**,3,,,,,,,,,,,,1,2,1,35,1,9,5,4,1,,,2,33,13,42,34,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwFI5rxu4-bw**,3,,,,,,,,,,,,1,1,3,10,1,8,2,2,2,,2,,27,53,44,50,34,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,8,2,1,1,1,5,5,1,1,1,7,3,1,1,1,10,0,1
EQMtgbNuEMuWfXM3KoPqmw**,3,,,,,,,,,,,,1,1,1,49,1,8,5,3,1,,,1,71,24,75,70,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,1,1,1,9,1,1,1,1,2,8,1,1,1,8,2,1,1,1,6,4,1
EQMtgbNuEMuwgdOcDYx4mA**,2,,,,,,,,,,,,1,2,3,50,1,2,2,6,1,,,2,61,19,19,47,17,21,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWh4JAXbw7yg**,2,,,,,,,,,,,,,1,1,62,1,2,5,4,3,1,,,62,52,65,74,36,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWi_BYebT7Tg**,3,,,,,,,,,,,,7,1,1,18,1,1,2,4,1,,,2,55,3,70,70,0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWiQ8RqZR5wQ**,1,1,2,2,3.5,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,1,1,37,1,3,3,5,1,,,2,41,40,41,59,12,33,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwJvLQYg1_-w**,,,,,,,,,,,,,1,2,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWKnEdgH3V5w**,1,1,1,2,4,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,2,1,42,1,3,3,3,2,,1,,5,82,11,85,31,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWl8La5bQvPQ**,1,1,1,1,4,4,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,1,2,41,1,1,3,2,4,3,,,100,5,100,100,8,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwM8qKhAP4UQ**,2,,,,,,,,,,,,1,2,2,13,1,1,3,3,3,1,,,90,0,49,91,0,2,,,,1,1,1,1,10,0,1,1,1,8,2,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwnztPp6rj8w**,2,,,,,,,,,,,,6,2,3,14,1,8,3,2,3,2,,,9,60,9,95,71,100,,,,1,1,1,1,5,5,1,1,1,6,4,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwpdtttF2GRw**,3,,,,,,,,,,,,1,2,1,29,1,4,3,4,3,2,,,85,93,84,83,89,97,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,3,7,1,1,1,10,0,1,1,1,5,5,1,1,1,10,0,1
EQMtgbNuEMuwQNq4BsKQgA**,3,,,,,,,,,,,,1,2,1,13,1,3,3,2,3,3,,,3,4,6,70,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,1,1,1,0,10,1,1,1,0,10,1,1,1,0,10,1,1,1,0,10,1
EQMtgbNuEMuwqZ2QTG0zQQ**,2,,,,,,,,,,,,6,1,1,29,1,3,3,5,1,,,1,59,2,50,39,0,23,,,,1,1,1,1,9,1,1,1,1,5,5,1,1,1,7,3,1,1,1,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwRNSxeQWbdg**,1,1,1,1,4,4,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,6,1,1,61,1,9,8,2,2,,2,,11,24,14,59,61,64,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWsQhLNnQLYA**,1,2,1,2,4,3.5,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,1,1,52,1,1,4,2,3,3,,,0,16,0,0,44,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWSXsjN_3vLQ**,1,2,2,2,3.5,3.5,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,1,1,8,1,1,4,2,2,,2,,4,72,10,5,25,21,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuWVF1bhXdheg**,2,,,,,,,,,,,,1,2,2,37,1,6,4,3,1,,,2,71,9,49,49,4,8,,,,1,1,,,,,,,,,,,1,1,6,4,,1,1,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwwDpws24c2g**,1,1,1,2,4,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,4,1,4,12,2,7,5,5,1,,,1,80,49,70,79,81,69,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwXhcyLM8nvw**,1,2,1,1,4,4,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,2,2,1,46,1,1,1,3,1,,,1,75,20,61,64,3,30,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwyFEn2pu2QA**,2,,,,,,,,,,,,1,2,1,39,1,1,3,1,2,,1,,8,100,2,3,100,2,,,,1,1,1,1,10,0,1,1,1,9,1,1,1,1,10,,1,1,1,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuwZA595XAwPQ**,2,,,,,,,,,,,,1,1,2,39,1,1,3,3,1,,,1,92,18,92,90,48,24,,,,1,1,1,1,5,5,1,1,1,10,0,1,1,1,5,5,1,1,1,10,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuX_4UtZoOR0w**,1,2,1,1,4,4,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,2,4,9,2,2,4,1,2,,1,,6,100,10,68,38,43,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMux-jdE1qQQOQ**,2,,,,,,,,,,,,1,1,2,14,1,7,6,1,1,,,1,80,70,100,70,60,70,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMux-zYTLhBzkQ**,2,,,,,,,,,,,,7,2,2,9,1,1,2,6,4,3,,,42,42,42,100,42,85,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMux1DRvoxNNZg**,1,1,2,2,3.5,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,1,1,1,44,1,3,3,3,4,2,,,12,84,13,100,100,55,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMux3yFRnD8I0A**,3,,,,,,,,,,,,1,1,1,8,2,2,3,3,2,,1,,4,70,15,20,11,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,3,7,1,1,1,5,5,1,1,1,6,4,1,1,1,10,0,1
EQMtgbNuEMux68wIC12OJg**,2,,,,,,,,,,,,1,1,1,19,1,1,3,5,2,,2,,91,84,16,95,43,18,,,,1,1,1,1,2,8,1,1,1,4,6,1,1,1,4,6,1,1,1,2,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuX94AD2nGuew**,3,,,,,,,,,,,,1,2,1,15,1,1,1,1,1,,,1,100,100,99,99,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,2,1,1,1,7,3,1,1,1,6,4,1,1,1,5,5,1,1,1,7,3,1
EQMtgbNuEMuXBAp7j2dCig**,3,,,,,,,,,,,,1,2,1,56,1,1,4,2,2,,2,,2,34,22,34,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,5,5,1,1,1,6,4,1,1,1,5,5,1,1,1,4,6,1
EQMtgbNuEMuxc75G18v8_g**,,,,,,,,,,,,,1,1,1,10,1,1,5,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXcKbCnFTJdw**,1,2,2,2,3.5,3.5,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,1,1,35,1,9,5,3,3,3,,,30,40,40,60,20,40,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXcWkZW6vhzA**,2,,,,,,,,,,,,6,1,1,18,1,2,2,5,1,,,1,100,0,100,100,0,50,,,,1,1,1,1,10,0,1,1,1,5,5,1,1,1,7,3,1,1,1,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXDbqR2VN_oQ**,3,,,,,,,,,,,,1,2,1,21,1,1,2,6,1,,,2,3,1,22,99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,5,5,1,1,1,6,4,1,1,1,4,6,1,1,1,8,2,1
EQMtgbNuEMuXEaXJijIyUw**,1,2,2,2,3.5,3.5,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,6,2,4,3,1,1,3,4,1,,,1,80,55,80,80,55,70,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxEHEV_DysRw**,2,,,,,,,,,,,,7,2,2,38,1,1,2,4,1,,,1,75,25,70,95,0,51,,,,1,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXEwc4QQ0lqA**,3,,,,,,,,,,,,1,1,1,67,1,3,5,2,3,2,,,8,50,10,31,69,70,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXf_sVOjETHg**,2,,,,,,,,,,,,1,1,3,59,2,3,2,2,1,,,2,71,4,72,71,4,6,,,,1,1,1,1,10,0,1,1,1,5,5,1,1,1,10,0,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXg8LyMCDUdw**,2,,,,,,,,,,,,5,2,1,17,1,4,5,5,1,,,1,74,1,63,100,0,53,,,,1,1,1,1,5,5,1,1,1,0,10,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxH3ySsK-qSA**,2,,,,,,,,,,,,1,2,2,17,1,1,5,4,1,,,1,90,0,70,100,0,67,,,,1,1,1,1,8,2,1,1,1,7,3,1,1,1,8,2,1,1,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxHIwErZb9Ew**,3,,,,,,,,,,,,7,1,3,9,1,1,3,3,1,,,2,71,39,81,20,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,1,1,1,7,3,1,1,1,8,2,1,1,1,5,5,1,1,1,6,4,1
EQMtgbNuEMuxHnznJUQlQA**,,,,,,,,,,,,,7,2,3,27,2,2,4,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxIDws-jadqA**,3,,,,,,,,,,,,1,2,1,4,1,1,3,6,2,,2,,2,71,20,71,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1
EQMtgbNuEMuXjE2sjs24Xg**,1,2,2,1,3.5,4,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,2,1,18,1,5,4,2,2,,2,,69,50,71,18,54,31,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxKYrSpqWBQQ**,2,,,,,,,,,,,,6,1,4,47,1,2,6,4,1,,,1,91,4,80,70,0,80,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXLr4spi3PhQ**,3,,,,,,,,,,,,1,1,1,7,1,4,5,2,2,,2,,38,56,44,50,17,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,1,1,10,0,1,1,1,10,0,1,1,1,10,0,1,1,1,10,0,1
EQMtgbNuEMuXlvM2i9FJiA**,1,2,2,1,3.5,4,Jamal Washington,Arthur Wolfe,President of the African American Student Association,President of Future Business Leaders Club,race,,1,2,1,55,1,9,5,3,3,2,,,2,19,20,10,2,29,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxMKyD-Z-GHw**,3,,,,,,,,,,,,6,1,1,34,1,2,4,4,1,,,1,98,6,95,62,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXMwbEYpkxRw**,2,,,,,,,,,,,,1,1,1,35,1,9,5,2,2,,2,,9,30,19,70,1,60,,,,1,1,1,1,5,5,1,1,1,8,2,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXOLN2OnFXDw**,1,1,2,2,3.5,3.5,Arthur Wolfe,Jeremy O'Neil,President of the Young Republicans,President of the Young Democrats,partisan,,2,2,1,52,1,4,2,3,1,,,2,1,7,13,58,3,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxQrdcl0gT2w**,2,,,,,,,,,,,,7,1,4,37,1,9,8,4,1,,,1,50,5,50,100,0,100,,,,1,1,1,1,0,10,1,1,1,0,10,1,1,1,0,10,1,1,1,0,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuXRLYe7EL03A**,2,,,,,,,,,,,,1,1,7,44,1,8,5,4,1,,,2,100,1,81,90,1,50,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxRrv6D_CbTw**,2,,,,,,,,,,,,7,1,6,39,1,9,5,6,3,3,,,70,9,9,80,50,91,,,,1,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxti32Jf-JZA**,2,,,,,,,,,,,,1,2,1,63,1,4,2,3,3,3,,,51,50,50,51,50,50,,,,1,1,1,1,8,2,1,1,1,6,4,1,1,1,5,5,1,1,1,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQMtgbNuEMuxVxmYquxM7Q**,2,,,,,,,,,,,,7,1,2,38,2,5,3,3,1,,,2,59,54,54,64,47,75,,,,1,1,1,1,7,3,1,1,1,6,4,1,1,1,8,2,1,1,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
